musaID,toPredict,distance_to_city_hall,distance_to_nearest_metro,distance_to_nearest_hospital,distance_to_nearest_school,distance_to_nearest_park,distance_to_nearest_water,NAMELSAD,Percent_Bachelor.s.degree.or.higher,Estimate_Mean.family.income..dollars.,Percent_Management..business..science..and.arts.occupations,Percent_Different.state,Percent_With.private.health.insurance,Percent_White.alone,LPSS_PER1000,HPSS_PER1000
19187,MODELLING,5238.876049,2474.246873,2764.117963,482.0357798,51.62907538,551.6063215,Census Tract 12.01,86.7,343846,86.2,43.6,93.1,79.3,11.29518072,5.64759036
19188,MODELLING,19210.36959,2762.876696,3484.467918,962.8287063,557.2830511,4111.601453,Census Tract 176.02,4.6,41343,21.6,10.5,9.3,4.4,47.58757436,2.4785195
19189,MODELLING,9456.928227,597.5637463,4251.716966,2368.83154,262.4796762,1595.557836,Census Tract 142.02,71.6,189499,66.5,41,85.7,78.1,9.63275135,1.80614088
19190,MODELLING,8405.40689,1521.054916,2721.197721,1095.002933,1227.718018,2795.869519,Census Tract 142.01,80.1,218310,72.1,38.9,95.6,78.2,9.63275135,1.80614088
19191,MODELLING,7644.355104,4537.349477,3925.379195,2523.774531,596.5734995,2874.184773,Census Tract 20,57.9,155336,67,31.7,84.3,34.7,26.96629213,2.24719101
19192,MODELLING,8273.010279,4007.897662,4383.716773,1738.253658,350.3630544,4062.978683,Census Tract 32,35.1,80765,48,30.6,55.9,19.7,34.79125249,0.49701789
19193,MODELLING,8896.785891,2350.450912,2406.292448,614.4933833,433.0091058,6061.814378,Census Tract 31,46.6,105857,62.4,31.7,68.3,29.2,82.11678832,8.21167883
19194,MODELLING,44786.07591,9985.360288,7024.765353,1192.67456,2211.806093,3434.985294,Census Tract 314.01,6.9,73535,14.3,14.2,31.1,35.3,17.20130172,2.55695026
19195,MODELLING,39525.04863,5765.51885,12525.9413,1214.688945,859.0638746,4494.049453,Census Tract 320,15.5,66662,24,13.2,49.8,53.5,19.40639269,0
19196,MODELLING,50256.53162,15271.22676,1917.407862,2510.713547,536.3282159,2817.142115,Census Tract 334,27.8,89237,23.6,9.9,56.8,44.6,18.4544406,2.30680507
19197,MODELLING,50501.036,18679.00267,3837.447449,897.2396597,630.5439161,1834.997689,Census Tract 341,36.1,102633,41,14.8,73.5,67.3,6.99300699,0
19198,MODELLING,48990.69901,16754.64877,4197.241019,2470.08349,1363.650382,2124.693452,Census Tract 340,29,133843,40.9,10.5,73.2,59.4,6.47773279,0.8097166
19199,MODELLING,53390.52397,21276.2073,6161.150026,2814.441863,1317.443177,2142.355987,Census Tract 342,39.8,100474,46.5,14.2,79.5,64.7,0,0
19200,MODELLING,39074.745,4026.243747,10201.88513,1101.374421,1009.725393,7188.548879,Census Tract 317,11.6,73442,26.3,7.2,49.9,27.7,11.09570042,1.38696255
19201,MODELLING,38875.70652,3947.405319,10307.3141,1221.983189,775.5701317,6782.421097,Census Tract 317,11.6,73442,26.3,7.2,49.9,27.7,11.09570042,1.38696255
19202,MODELLING,35263.37438,4512.984221,6710.944078,461.1776629,835.5481662,1933.285392,Census Tract 273,14.3,66164,24.9,10.4,41.8,11.6,17.62523191,4.87012987
19203,MODELLING,31965.48057,1902.432845,2640.199998,1871.235585,566.2325198,4137.585106,Census Tract 275,19.7,81667,29.4,13.1,48.9,3.4,22.08201893,0.78864353
19204,MODELLING,34269.43647,3343.534599,5449.614254,1201.092549,1284.092163,2031.828926,Census Tract 274.02,5.1,91544,19.8,10.5,44.7,7.8,12.47848537,0.96815835
19205,MODELLING,33128.96148,4145.362774,5716.59803,1930.214595,1353.343768,2422.159986,Census Tract 273,14.3,66164,24.9,10.4,41.8,11.6,19.83835415,1.46950771
19206,MODELLING,34980.94625,4343.753054,6517.674128,678.4449667,952.0905127,2025.823581,Census Tract 273,14.3,66164,24.9,10.4,41.8,11.6,10.56105611,1.48514851
19207,MODELLING,21246.76221,719.2097058,4179.189009,840.5102987,995.0832224,7008.233256,Census Tract 177.01,8.6,44106,22.1,3.8,15.1,9.3,57.69230769,3.34448161
19208,MODELLING,14672.20616,2503.778547,2961.47596,898.2067869,781.0316437,3425.064637,Census Tract 160.02,59.8,120477,61.6,25.4,72.4,82.1,32.01707577,9.0715048
19209,MODELLING,44610.35676,10411.72348,9804.542388,1684.754407,104.360726,5020.130864,Census Tract 326,25.4,98873,42,9.2,67.9,59.1,22.79728897,3.08071473
19210,MODELLING,22442.35891,8407.433407,7568.352606,609.2049028,188.2313849,3719.857526,Census Tract 118,35.8,60850,54.3,22.8,77.5,0.5,16.83501684,1.82379349
19211,MODELLING,42058.61992,9582.518145,4460.488478,1330.89883,2350.296093,4923.477554,Census Tract 310,15.5,56784,24.8,4,41.7,28.9,20.05012531,2.50626566
19212,MODELLING,41327.93944,6780.027703,7442.986771,1329.302087,443.3094554,6369.219961,Census Tract 313,8,73654,12,8.2,41.2,23,28.08510638,2.12765957
19213,MODELLING,44366.02962,10110.26627,9819.785216,1565.67513,380.7893719,5194.839688,Census Tract 326,25.4,98873,42,9.2,67.9,59.1,40.04329004,4.32900433
19214,MODELLING,50682.63169,16323.62575,4679.072391,1454.669479,1693.628957,2556.832936,Census Tract 336,30.8,81183,37.1,7,49.7,57.7,12.76595745,2.12765957
19215,MODELLING,19294.59458,3102.882,9508.392932,2564.679184,1047.325698,5224.146296,Census Tract 102,15.9,53175,32.3,9.9,47,0.5,22.03856749,2.58264463
19216,MODELLING,19281.99863,3109.467921,9496.237976,2551.621797,1033.346619,5214.881211,Census Tract 102,15.9,53175,32.3,9.9,47,0.5,22.03856749,2.58264463
19217,MODELLING,21726.55469,3184.920189,11698.8673,713.2773352,1240.392284,2418.113267,Census Tract 83.02,16.5,62647,29.2,10.7,50.7,2.3,36.73938002,1.43513203
19218,MODELLING,5585.099379,3518.024615,2555.388423,753.9828484,238.0933516,3657.759927,Census Tract 18,80.1,261624,80.1,44.5,89.4,73.3,38.77366997,25.24797115
19219,MODELLING,54076.14289,18888.87561,3282.759057,859.4346735,815.1952032,1078.958928,Census Tract 347.01,32,113537,36.1,4.7,63.1,52.4,2.22882615,0
19220,MODELLING,41107.83178,6495.592724,7549.446453,1055.003436,138.6790813,6474.741946,Census Tract 313,8,73654,12,8.2,41.2,23,23.50265353,2.6535254
19221,MODELLING,21429.68837,5560.969849,10929.56928,1335.630789,504.4956984,1612.968891,Census Tract 81.01,17.2,56431,28.3,9,45.8,9.2,29.18781726,3.48984772
19222,MODELLING,22577.60065,5195.184536,10232.70253,1194.787359,811.6749923,3394.450229,Census Tract 379,39.7,106486,45,16.7,65.9,90.8,19.77644024,3.43938091
19223,MODELLING,22362.61669,6150.611952,10860.52434,1441.596811,899.5958764,2458.087839,Census Tract 378,36.7,130771,47.6,18.4,70.4,87,72.34042553,14.36170213
19224,MODELLING,15760.41245,2268.087982,5938.569792,1168.972179,526.4012427,5584.400315,Census Tract 104,12.8,32701,26.3,26.4,41,3,24.03495994,3.27749454
19225,MODELLING,16690.62349,1241.131633,6874.672,1714.569836,1359.135667,6490.418357,Census Tract 93,20.1,57156,32.7,14.3,40.5,4.5,38.15028902,4.33526012
19226,MODELLING,46368.09335,12746.39131,10377.04643,1396.354784,102.4037504,3418.955055,Census Tract 330,21.4,78458,28.8,8.5,47.7,31.6,22.56186317,2.18340611
19227,MODELLING,18454.07188,5012.224654,8963.770425,2182.198641,1035.895211,2926.032543,Census Tract 111,6.6,61142,12.5,6.2,47.7,2,28.84615385,4.50721154
19228,MODELLING,30884.20497,5305.270908,5887.695647,773.1307848,1295.700515,3262.032106,Census Tract 286,12.2,50621,12.8,13.4,42.4,2.3,20.18745494,1.53208363
19229,MODELLING,76990.12852,43086.99283,17480.6148,1229.862515,4702.658661,1644.771213,Census Tract 365.01,39.3,105572,35.5,5.7,66.2,62.7,1.49328024,0.49776008
19230,MODELLING,33984.72596,8932.571055,9511.124299,1106.860644,1256.527775,5169.592895,Census Tract 252,22.1,54541,29.9,21.1,46.5,8,17.11026616,1.90114068
19231,MODELLING,29971.25836,9495.515788,8096.396589,937.8086722,136.001553,2159.852166,Census Tract 241,18.8,101784,77.5,33.6,47.5,16.3,25.96580114,3.64154528
19232,MODELLING,45641.78375,12372.80582,11254.48923,2218.230853,98.65750744,2740.857993,Census Tract 326,25.4,98873,42,9.2,67.9,59.1,31.03448276,3.44827586
19233,MODELLING,74712.63575,39535.91328,6439.83286,1501.145981,405.7014301,451.2981651,Census Tract 363.03,23,113761,51.1,3.2,86,82.8,2.97619048,0
19234,MODELLING,50114.8665,14932.12951,1790.41847,3489.590849,828.431972,1122.360178,Census Tract 333,31.6,103649,36.8,12.9,63.7,60.4,5.96658711,1.19331742
19235,MODELLING,46810.11617,11658.01026,5485.704636,1359.967971,802.308994,852.1599969,Census Tract 332,26.3,105761,34.8,15.6,59.6,42.6,7.90754258,1.52068127
19236,MODELLING,24873.1709,14335.17285,7415.845671,908.2926285,781.7529266,836.1496965,Census Tract 64,15.4,56280,30.9,3.8,39.3,5.3,22.45345016,1.09529025
19237,MODELLING,12019.19262,4573.256351,4927.213003,1085.977573,382.7888087,4311.679396,Census Tract 42.01,32.2,91457,29.6,11.2,69.7,58.8,38.85590934,4.04749056
19238,MODELLING,9900.031502,6449.710767,5188.798921,1997.171119,796.1849547,2544.585748,Census Tract 33,30.1,73735,50.9,16.1,53.9,32.1,12.29508197,0.68306011
19239,MODELLING,5947.448372,1292.143217,2787.948711,994.5341017,558.8483549,5327.909807,Census Tract 22,47.1,111145,54.7,35.8,72.8,37.9,39.73509934,5.20340587
19240,MODELLING,40710.78164,9404.960222,2697.210785,1426.210975,2411.40739,4178.225202,Census Tract 306,17.5,118331,31,11.1,68,34.5,13.19875776,3.49378882
19241,MODELLING,7766.290432,4007.188218,4042.808056,2362.339367,259.7155703,3653.679831,Census Tract 20,57.9,155336,67,31.7,84.3,34.7,26.96629213,2.24719101
19242,MODELLING,7127.749394,2304.38197,3509.496725,1324.044484,1061.631774,5240.836954,Census Tract 31,46.6,105857,62.4,31.7,68.3,29.2,48.19277108,2.54865616
19243,MODELLING,42936.63802,11203.81908,12327.36259,1762.339138,2005.961623,2945.463509,Census Tract 263.02,27.4,82342,35.4,12.2,78.5,1.9,13.11866428,2.08706023
19244,MODELLING,10710.4416,3220.363144,6361.688364,1142.752662,77.83826034,6393.715369,Census Tract 148,22.5,56016,42.9,21.2,49.4,4.7,45.50155119,3.10237849
19245,MODELLING,21283.43578,4405.966998,9169.196341,951.7946755,227.8564462,3512.361917,Census Tract 379,39.7,106486,45,16.7,65.9,90.8,46.9043152,3.75234522
19246,MODELLING,19872.19154,5247.859359,9856.065513,1149.930657,96.67507322,3450.01376,Census Tract 111,6.6,61142,12.5,6.2,47.7,2,27.27272727,4.26136364
19247,MODELLING,15651.58641,1958.373473,5822.597607,868.6206838,795.0920799,5921.159583,Census Tract 104,12.8,32701,26.3,26.4,41,3,24.03495994,3.27749454
19248,MODELLING,43127.82061,9382.359029,11337.08554,291.4634193,85.50085664,4090.546357,Census Tract 325,7.6,84615,28.5,4.6,43.2,41.5,11.24648547,1.40581068
19249,MODELLING,28759.84034,4392.9873,4849.858886,942.1854125,1347.074757,5144.148794,Census Tract 286,12.2,50621,12.8,13.4,42.4,2.3,75.20325203,4.06504065
19250,MODELLING,15897.64783,3152.501921,5845.115238,1219.472526,804.8205977,5241.232453,Census Tract 79,71.6,204429,66.2,37.4,83.7,58,31.28258603,6.51720542
19251,MODELLING,10955.11409,4609.077536,4386.951497,1302.834727,450.0000924,5116.376469,Census Tract 37.01,30.8,72864,39.6,12.7,61.3,23.4,44.17670683,1.25502008
19252,MODELLING,24136.15166,1427.515385,6989.001279,198.9901112,790.929796,3553.495175,Census Tract 188.02,12.5,46548,19.7,16.9,29.9,6.1,18.76465989,1.56372166
19253,MODELLING,31779.12712,3482.28334,9693.691224,1660.71476,805.4055842,2306.88037,Census Tract 380,17.5,65433,12.5,9.3,43.1,51.1,20.53571429,0
19254,MODELLING,10834.23591,2232.175168,2195.987384,234.2915948,288.8241858,5931.484562,Census Tract 37.02,35.9,88210,40.3,11.2,60.9,27.9,25.84493042,3.60337972
19255,MODELLING,28240.1735,2967.532448,4036.062453,964.7427316,832.3395028,6651.395881,Census Tract 284,5,43093,16,8.6,33.3,4.2,22.72727273,1.34569378
19256,MODELLING,10871.8678,3655.287493,3482.905142,1206.949545,1106.86084,5702.221793,Census Tract 37.01,30.8,72864,39.6,12.7,61.3,23.4,17.62452107,1.53256705
19257,MODELLING,7736.393195,3691.647998,4038.465802,2181.658657,606.9668479,4044.400066,Census Tract 31,46.6,105857,62.4,31.7,68.3,29.2,122.3404255,3.9893617
19258,MODELLING,10419.99155,6396.704526,5832.259122,2046.531548,478.7791848,3152.716534,Census Tract 33,30.1,73735,50.9,16.1,53.9,32.1,12.29508197,0.68306011
19259,MODELLING,8041.065767,1765.863379,2378.804561,556.5283048,952.7768829,6181.476761,Census Tract 30.02,48.9,104351,53.4,32.7,59.2,34.3,86.48648649,5.40540541
19260,MODELLING,6198.943784,3306.895822,2966.566668,734.1491362,119.0981595,675.906745,Census Tract 13.02,86.1,207847,77.9,48.5,91.1,72.4,14.15929204,1.94690265
19261,MODELLING,5535.367222,2438.852933,3835.255569,867.2513459,173.722119,3671.455513,Census Tract 134.02,83,197472,74.3,48.1,91.5,72.1,28.43601896,7.10900474
19262,MODELLING,6546.829773,3937.952838,3183.175036,1247.717388,714.1122638,1066.561522,Census Tract 13.02,86.1,207847,77.9,48.5,91.1,72.4,14.15929204,1.94690265
19263,MODELLING,2851.295198,2257.518171,1331.337284,1615.512223,90.33334923,2689.534597,Census Tract 8.03,91,226827,81.3,48.8,89.1,77.5,120.8151383,28.74818049
19264,MODELLING,22192.56808,11188.90627,2157.998777,1504.704885,539.9377788,810.9122612,Census Tract 207.01,80.7,163171,76.6,36.1,86.3,76.4,4.5325779,0.28328612
19265,MODELLING,17900.02117,5892.771916,4906.055489,212.6223398,321.1481721,4671.042281,Census Tract 172.02,10.3,59394,10.5,14.2,44.6,0.3,38.87884268,2.7124774
19266,MODELLING,69613.5586,35135.82847,16454.72294,1891.82522,1989.813629,1273.407558,Census Tract 359,34.1,99447,31.8,11.1,68,63.5,7.22021661,1.53429603
19267,MODELLING,78979.34877,43942.48328,7043.381641,4418.431523,1173.033679,739.2967214,Census Tract 364,22.7,127421,56.5,15.9,58.5,76.8,1.03199174,0
19268,MODELLING,18936.1059,2408.63983,9044.596433,1261.162173,1433.667324,5038.730066,Census Tract 85,21.3,60689,38.8,21.4,58.3,10.1,75.04363002,9.59860384
19269,MODELLING,58140.06998,23155.01172,8551.240606,2432.15179,1138.98319,1227.215657,Census Tract 348.02,28.4,105370,45.4,10,75.4,59.6,8.01749271,0.72886297
19270,MODELLING,17109.75571,9172.03347,7652.281933,1561.94833,648.408576,2616.244299,Census Tract 70,11.1,52108,8.6,18.1,56.3,1.1,47.87961696,5.12995896
19271,MODELLING,36313.58834,6281.829678,7108.515541,1492.654529,384.9298615,8455.838331,Census Tract 249,7.7,77729,11.2,13.5,35.5,2.3,102.661597,9.50570342
19272,MODELLING,57264.2184,22391.32846,8480.186942,1324.52577,487.0652779,1181.66506,Census Tract 348.02,28.4,105370,45.4,10,75.4,59.6,8.01749271,0.72886297
19273,MODELLING,7394.356592,2730.112883,3913.303016,1082.585236,348.3518375,4658.19924,Census Tract 28.02,54,128443,57.5,23.4,66.6,60.7,77.16701903,28.01268499
19274,MODELLING,19734.25465,3797.507235,7422.616618,1211.427629,806.9193427,3688.438183,Census Tract 179,19.5,48492,22.9,14.5,30.5,30.1,32.84950344,2.48281131
19275,MODELLING,14064.72441,1303.643009,4385.622186,432.7716772,500.2354222,2532.520521,Census Tract 39.02,33.1,105823,48.6,14.4,70.7,88.1,52.12121212,4.24242424
19276,MODELLING,37808.31393,12228.39205,11649.75822,1023.611308,538.6119366,5212.201932,Census Tract 253,32.4,69582,43.1,16.6,58,11.6,4.06504065,4.74254743
19277,MODELLING,15645.0426,2415.506346,6023.229116,939.9848153,1501.345717,948.2587226,Census Tract 373,44.8,151552,60,12,86,74.7,4.60475825,0.38372985
19278,MODELLING,4982.116333,2563.836716,1386.780025,667.7767503,392.3280083,3891.839587,Census Tract 19,84.9,195376,77.4,35.8,83.8,56.6,33.08431163,9.8719317
19279,MODELLING,3062.162985,2593.381167,1559.65381,1574.716647,172.7806159,2300.113882,Census Tract 8.03,91,226827,81.3,48.8,89.1,77.5,169.6202532,45.56962025
19280,MODELLING,2851.295198,2257.518171,1331.337284,1615.512223,90.33334923,2689.534597,Census Tract 8.03,91,226827,81.3,48.8,89.1,77.5,120.8151383,28.74818049
19281,MODELLING,4892.006667,2426.322875,3191.445754,497.4618796,181.2657837,3276.962934,Census Tract 134.02,83,197472,74.3,48.1,91.5,72.1,28.43601896,7.10900474
19282,MODELLING,5453.003441,2642.849652,3751.972618,871.9296583,331.6253956,3422.599743,Census Tract 134.02,83,197472,74.3,48.1,91.5,72.1,28.43601896,7.10900474
19283,MODELLING,6230.991553,2168.892963,3025.965147,341.8457007,705.1336112,3057.403555,Census Tract 367,82.6,271316,77.6,38.2,93.6,76.3,19.46107784,4.67814371
19284,MODELLING,21154.76022,4759.06273,9433.369711,681.7759208,1057.388021,4900.41229,Census Tract 112,12,54404,22.5,8.1,43.5,0.4,83.55795148,9.43396226
19285,MODELLING,19007.95899,1051.827893,9204.547229,2468.626411,103.1484023,4851.645292,Census Tract 94,5.3,47049,20.4,7.7,39.2,1.1,45.45454545,5.26094276
19286,MODELLING,22196.06417,1282.538643,11663.62977,2169.611468,1113.303448,1770.153977,Census Tract 83.02,16.5,62647,29.2,10.7,50.7,2.3,23.91546162,0.55617353
19287,MODELLING,21640.6647,2674.828719,2822.849875,1288.907172,427.0589342,5634.255058,Census Tract 198,16.2,47925,22.9,9.5,29.9,3,48.27586207,1.43678161
19288,MODELLING,20491.47768,880.4262199,655.690174,1429.630281,591.3994847,5205.68225,Census Tract 203,5.2,116508,29.3,10.4,26.6,3.3,60.45589693,1.98216056
19289,MODELLING,24173.65961,2927.953888,4720.450638,543.3202537,547.3009797,8131.33084,Census Tract 197,5.2,32270,17.6,10.7,22,1.8,42.62672811,2.5921659
19290,MODELLING,24451.46663,3206.422912,5088.514357,517.5024314,835.3240647,7870.394013,Census Tract 197,5.2,32270,17.6,10.7,22,1.8,42.62672811,2.5921659
19291,MODELLING,17693.34278,4850.908983,8229.099027,1474.68916,1003.14105,2892.248859,Census Tract 111,6.6,61142,12.5,6.2,47.7,2,93.02325581,13.80813953
19292,MODELLING,32149.45477,2642.06701,3221.1083,1430.365544,694.3056145,7805.189365,Census Tract 279.02,17.5,59685,29.9,20.8,65.1,26.9,14.50957632,1.74114916
19293,MODELLING,5841.283847,2138.836595,3373.371532,486.917116,999.751556,3117.310368,Census Tract 367,82.6,271316,77.6,38.2,93.6,76.3,19.46107784,4.67814371
19294,MODELLING,7208.384666,1852.223486,3034.153815,1303.873788,423.3537239,2434.737519,Census Tract 367,82.6,271316,77.6,38.2,93.6,76.3,19.46107784,4.67814371
19295,MODELLING,20163.91949,640.6739627,10385.37,1408.537931,1257.91782,3648.263298,Census Tract 94,5.3,47049,20.4,7.7,39.2,1.1,58.4045584,3.91737892
19296,MODELLING,21456.08262,1145.982023,11806.99127,1717.009743,708.3679997,2430.781327,Census Tract 83.02,16.5,62647,29.2,10.7,50.7,2.3,23.91546162,0.55617353
19297,MODELLING,6769.723767,4703.482534,3447.804472,941.713488,425.4333345,1976.729419,Census Tract 17,86.1,275941,78.1,47.4,92.4,70.4,27.5944811,15.74685063
19298,MODELLING,5135.195321,2959.226864,2323.618892,524.5811158,315.1805978,4200.259769,Census Tract 18,80.1,261624,80.1,44.5,89.4,73.3,30.05085529,14.21636616
19299,MODELLING,7344.103782,2895.281619,4168.209856,1056.820654,208.5941016,4414.151398,Census Tract 28.02,54,128443,57.5,23.4,66.6,60.7,77.16701903,28.01268499
19300,MODELLING,8922.569348,5003.832106,5613.498717,1549.841571,361.9545084,2526.261877,Census Tract 27.02,58.7,123689,71.7,20.9,82.7,75.5,25.3164557,4.16389074
19301,MODELLING,24397.49485,5081.169752,10547.09336,982.2247421,1061.486315,3120.054507,Census Tract 379,39.7,106486,45,16.7,65.9,90.8,23.87267905,9.28381963
19302,MODELLING,19864.97788,4011.168347,9703.104342,600.8623031,356.0947651,3286.783056,Census Tract 81.02,14.5,67386,21.1,14.9,42.7,16.8,16.79261125,1.67926113
19303,MODELLING,6020.191716,2337.337984,4326.922654,1325.362447,89.47932393,4103.260078,Census Tract 135,84.3,223891,74.5,34.9,92.4,76.9,16.21621622,2.45700246
19304,MODELLING,59006.76415,24582.02316,9311.039291,1167.822084,1711.76974,54.56806011,Census Tract 345.02,38.6,77150,36.4,12,55.2,46.1,9.97375328,0.52493438
19305,MODELLING,6546.829773,3937.952838,3183.175036,1247.717388,714.1122638,1066.561522,Census Tract 13.02,86.1,207847,77.9,48.5,91.1,72.4,14.15929204,1.94690265
19306,MODELLING,7639.316929,5141.344901,5915.049937,1316.243801,208.2454787,1184.263168,Census Tract 136.01,83.7,215171,86.6,34.2,90.1,77.4,11.2657389,3.81047051
19307,MODELLING,4492.128402,3001.129807,2871.862329,1469.976189,509.5068233,2236.653736,Census Tract 125.02,73.1,181787,83.6,37.3,82.4,59.2,13.04509877,3.6339918
19308,MODELLING,11030.63996,1976.472361,2050.855269,264.4912446,88.51796907,5645.892594,Census Tract 38,30.9,122058,41.7,8.3,79,84.5,55.99104143,6.15901456
19309,MODELLING,5847.451013,2936.121901,2146.775765,777.1205069,627.2413506,3698.473127,Census Tract 19,84.9,195376,77.4,35.8,83.8,56.6,25.21566025,7.13337757
19310,MODELLING,5088.483362,2818.12716,1397.524388,337.4408559,667.9923556,3594.909711,Census Tract 19,84.9,195376,77.4,35.8,83.8,56.6,25.21566025,7.13337757
19311,MODELLING,4569.75293,2580.230221,840.060625,587.8972714,653.4499398,3241.582771,Census Tract 14,66,246246,73.7,47.6,90.8,64.1,21.82284981,8.02310655
19312,MODELLING,11175.99078,6955.23844,8447.599151,766.9266779,407.449852,2432.26599,Census Tract 137.02,53.7,79947,71,27.3,65.6,36.7,26.31578947,2.11466165
19313,MODELLING,5474.061761,3555.80414,1773.160793,544.2678352,417.6182241,2835.607321,Census Tract 13.02,86.1,207847,77.9,48.5,91.1,72.4,18.93004115,3.08641975
19314,MODELLING,15647.97023,2938.09365,6135.173591,652.3416958,1409.792645,1180.827538,Census Tract 373,44.8,151552,60,12,86,74.7,4.60475825,0.38372985
19315,MODELLING,11622.79205,1484.94725,2138.37522,674.1921379,1047.643765,5411.487342,Census Tract 40.02,28.7,93189,35.9,11.8,71.5,73.9,81.18081181,5.22755228
19316,MODELLING,21696.15719,12152.24735,9902.824349,1713.000279,1249.508454,2124.409533,Census Tract 66,6.2,53696,9.3,6.3,59.9,4.4,39.18228279,3.8330494
